"","last_scraped","host_since","calendar_last_scraped","first_review","last_review"
"2882",2021-12-17,2013-02-02,2021-12-17,2016-01-03,2016-06-13
"2883",2021-12-17,2014-10-08,2021-12-17,2016-01-01,2021-11-29
"2884",2021-12-17,2014-12-10,2021-12-17,2016-05-10,2019-09-07
"2885",2021-12-17,2015-10-12,2021-12-17,2016-01-03,2016-01-03
"2886",2021-12-17,2014-03-19,2021-12-17,2016-01-03,2016-01-03
"2887",2021-12-17,2012-01-10,2021-12-17,2016-01-05,2020-11-20
"2888",2021-12-18,2015-12-21,2021-12-18,2016-08-03,2021-10-15
"2889",2021-12-17,2015-12-22,2021-12-17,2016-01-03,2016-01-03
"2890",2021-12-17,2014-02-17,2021-12-17,2015-12-31,2016-01-03
"2891",2021-12-17,2015-12-24,2021-12-17,2018-02-18,2018-04-06
"2892",2021-12-17,2011-12-05,2021-12-17,2016-01-02,2020-05-01
"2893",2021-12-17,2015-12-25,2021-12-17,2016-01-24,2016-01-24
"2894",2021-12-17,2013-12-10,2021-12-17,2016-05-13,2016-05-13
"2895",2021-12-18,2013-03-10,2021-12-18,2016-05-30,2016-05-30
"2896",2021-12-17,2015-11-17,2021-12-17,2016-01-02,2016-06-20
"2897",2021-12-18,2015-12-27,2021-12-18,2016-02-24,2016-03-17
"2898",2021-12-18,2013-11-20,2021-12-18,2019-10-27,2021-09-30
"2899",2021-12-17,2015-12-23,2021-12-17,2016-01-25,2021-12-02
"2900",2021-12-17,2012-03-04,2021-12-17,2016-05-01,2019-01-02
"2901",2021-12-17,2015-12-28,2021-12-17,2016-01-10,2016-01-28
"2902",2021-12-17,2014-07-11,2021-12-17,2016-01-03,2016-01-03
"2903",2021-12-17,2015-12-28,2021-12-17,2016-01-08,2016-01-08
"2904",2021-12-18,2015-11-09,2021-12-18,2016-05-08,2021-11-04
"2905",2021-12-17,2015-12-28,2021-12-17,2016-01-01,2016-01-01
"2906",2021-12-17,2015-12-29,2021-12-17,2018-09-09,2018-09-09
"2907",2021-12-17,2013-08-08,2021-12-17,2016-01-03,2020-08-10
"2908",2021-12-17,2014-04-01,2021-12-17,2016-08-18,2021-11-14
"2909",2021-12-17,2012-03-02,2021-12-17,2016-02-14,2020-03-07
"2910",2021-12-17,2016-01-01,2021-12-17,2016-01-31,2020-01-01
"2911",2021-12-17,2012-04-11,2021-12-17,2016-01-25,2020-08-08
"2912",2021-12-17,2012-05-21,2021-12-17,2016-05-08,2021-12-05
"2913",2021-12-17,2016-01-02,2021-12-17,2016-02-11,2016-02-11
"2914",2021-12-17,2012-12-25,2021-12-17,2016-02-01,2020-01-19
"2915",2021-12-17,2014-05-05,2021-12-17,2016-02-09,2016-02-09
"2916",2021-12-17,2014-05-05,2021-12-17,2016-04-10,2016-05-23
"2917",2021-12-17,2010-02-27,2021-12-17,2016-03-01,2021-11-07
"2918",2021-12-17,2016-01-03,2021-12-17,2016-12-01,2020-01-09
"2919",2021-12-17,2015-09-29,2021-12-17,2016-02-15,2016-02-28
"2920",2021-12-17,2015-03-15,2021-12-17,2016-07-31,2016-08-09
"2921",2021-12-17,2014-01-10,2021-12-17,2016-02-15,2020-09-12
"2922",2021-12-17,2016-01-04,2021-12-17,2016-01-18,2021-08-19
"2923",2021-12-17,2013-08-28,2021-12-17,2016-02-24,2016-04-25
"2924",2021-12-17,2015-12-30,2021-12-17,2016-03-10,2021-09-01
"2925",2021-12-17,2011-09-25,2021-12-17,2016-02-21,2021-08-02
"2926",2021-12-17,2014-06-12,2021-12-17,2016-04-28,2016-04-28
"2927",2021-12-17,2013-04-10,2021-12-17,2016-08-06,2018-06-26
"2928",2021-12-18,2014-03-18,2021-12-18,2017-08-30,2019-10-21
"2929",2021-12-17,2015-12-30,2021-12-17,2016-04-15,2021-04-30
"2930",2021-12-17,2015-12-30,2021-12-17,2016-06-27,2021-10-31
"2931",2021-12-17,2015-09-04,2021-12-17,2016-01-17,2020-08-17
"2932",2021-12-17,2013-11-07,2021-12-17,2016-02-29,2016-08-01
"2933",2021-12-17,2016-01-06,2021-12-17,2016-06-18,2016-10-01
"2934",2021-12-17,2014-07-22,2021-12-17,2018-07-31,2018-09-12
"2935",2021-12-17,2016-01-06,2021-12-17,2016-01-25,2017-01-05
"2936",2021-12-17,2015-12-29,2021-12-17,2016-10-09,2016-10-09
"2937",2021-12-17,2014-02-11,2021-12-17,2016-01-23,2021-11-15
"2938",2021-12-17,2016-01-07,2021-12-17,2016-02-29,2021-12-04
"2939",2021-12-17,2013-03-10,2021-12-17,2016-02-01,2021-07-13
"2940",2021-12-17,2014-10-28,2021-12-17,2017-09-07,2018-01-06
"2941",2021-12-17,2015-10-25,2021-12-17,2016-05-07,2021-12-08
"2942",2021-12-17,2013-08-28,2021-12-17,2019-06-05,2021-07-17
"2943",2021-12-17,2015-03-10,2021-12-17,2017-01-01,2019-12-29
"2944",2021-12-17,2016-01-10,2021-12-17,2016-02-01,2021-11-28
"2945",2021-12-17,2016-01-10,2021-12-17,2016-01-26,2016-10-30
"2946",2021-12-17,2016-01-10,2021-12-17,2016-01-26,2016-05-07
"2947",2021-12-17,2015-06-10,2021-12-17,2016-01-25,2021-04-24
"2948",2021-12-17,2015-12-30,2021-12-17,2018-07-13,2021-08-15
"2949",2021-12-17,2016-01-10,2021-12-17,2016-01-27,2016-02-07
"2950",2021-12-17,2016-01-11,2021-12-17,2016-02-15,2020-07-25
"2951",2021-12-17,2015-06-14,2021-12-17,2016-04-11,2016-12-30
"2952",2021-12-17,2015-12-10,2021-12-17,2016-04-02,2017-09-07
"2953",2021-12-17,2016-01-06,2021-12-17,2017-03-11,2017-06-01
"2954",2021-12-17,2015-11-03,2021-12-17,2016-03-16,2021-12-15
"2955",2021-12-17,2016-01-11,2021-12-17,2016-02-23,2016-02-23
"2956",2021-12-17,2016-05-19,2021-12-17,2016-11-06,2019-08-13
"2957",2021-12-17,2013-08-06,2021-12-17,2016-09-25,2016-09-28
"2958",2021-12-17,2014-08-08,2021-12-17,2017-12-10,2021-10-09
"2959",2021-12-17,2011-09-01,2021-12-17,2016-02-29,2018-02-27
"2960",2021-12-17,2014-04-18,2021-12-17,2016-07-21,2019-12-05
"2961",2021-12-17,2013-06-25,2021-12-17,2016-05-30,2021-06-16
"2962",2021-12-17,2011-10-11,2021-12-17,2016-04-04,2021-12-17
"2963",2021-12-17,2016-01-17,2021-12-17,2016-01-24,2016-02-17
"2964",2021-12-17,2015-04-06,2021-12-17,2016-04-30,2021-12-14
"2965",2021-12-17,2016-01-18,2021-12-17,2016-02-21,2016-02-21
"2966",2021-12-17,2015-02-12,2021-12-17,2016-02-15,2019-07-18
"2967",2021-12-17,2016-01-19,2021-12-17,2016-03-13,2018-08-08
"2968",2021-12-17,2015-11-30,2021-12-17,2016-03-08,2019-02-18
"2969",2021-12-17,2015-05-01,2021-12-17,2016-02-07,2019-01-08
"2970",2021-12-17,2016-01-19,2021-12-17,2016-03-06,2021-07-10
"2971",2021-12-17,2016-01-20,2021-12-17,2016-03-09,2021-11-29
"2972",2021-12-17,2016-01-20,2021-12-17,2016-12-17,2017-01-03
"2973",2021-12-17,2015-09-10,2021-12-17,2016-02-09,2016-02-09
"2974",2021-12-17,2013-08-19,2021-12-17,2016-06-26,2021-12-12
"2975",2021-12-17,2014-08-13,2021-12-17,2016-02-16,2017-08-06
"2976",2021-12-17,2014-05-05,2021-12-17,2016-02-29,2016-04-30
"2977",2021-12-18,2016-01-17,2021-12-18,2016-02-17,2020-02-13
"2978",2021-12-17,2015-02-27,2021-12-17,2016-02-17,2021-11-20
"2979",2021-12-18,2014-07-15,2021-12-18,2016-05-08,2019-01-02
"2980",2021-12-17,2015-05-13,2021-12-17,2016-02-12,2016-02-12
"2981",2021-12-17,2015-08-12,2021-12-17,2016-02-26,2016-02-26
"2982",2021-12-17,2012-11-28,2021-12-17,2016-03-08,2019-01-29
"2983",2021-12-17,2015-07-21,2021-12-17,2016-02-21,2016-04-10
"2984",2021-12-17,2016-01-23,2021-12-17,2016-02-15,2016-02-20
"2985",2021-12-17,2014-10-10,2021-12-17,2017-06-30,2017-06-30
"2986",2021-12-17,2013-10-12,2021-12-17,2016-02-05,2016-02-05
"2987",2021-12-17,2016-01-24,2021-12-17,2016-02-06,2021-06-20
"2988",2021-12-18,2016-01-24,2021-12-18,2016-05-03,2021-12-11
"2989",2021-12-17,2016-01-24,2021-12-17,2018-01-08,2021-01-15
"2990",2021-12-17,2012-08-31,2021-12-17,2016-09-22,2021-11-21
"2991",2021-12-17,2014-07-21,2021-12-17,2016-07-11,2017-09-26
"2992",2021-12-17,2016-01-25,2021-12-17,2016-02-27,2016-02-27
"2993",2021-12-17,2016-01-20,2021-12-17,2016-02-22,2021-11-28
"2994",2021-12-17,2015-11-01,2021-12-17,2016-02-02,2018-08-20
"2995",2021-12-17,2016-01-25,2021-12-17,2016-02-17,2021-09-16
"2996",2021-12-17,2016-01-26,2021-12-17,2016-02-08,2021-09-21
"2997",2021-12-17,2012-11-01,2021-12-17,2016-02-14,2021-12-07
"2998",2021-12-17,2011-11-12,2021-12-17,2016-02-14,2021-10-18
"2999",2021-12-17,2013-07-28,2021-12-17,2016-02-15,2016-02-26
"3000",2021-12-17,2016-01-20,2021-12-17,2016-03-03,2021-10-29
"3001",2021-12-17,2016-01-27,2021-12-17,2016-03-06,2016-08-11
"3002",2021-12-17,2011-10-05,2021-12-17,2016-03-30,2019-09-15
"3003",2021-12-17,2014-10-21,2021-12-17,2016-07-21,2018-04-16
"3004",2021-12-17,2014-10-24,2021-12-17,2016-02-24,2019-10-04
"3005",2021-12-17,2015-06-17,2021-12-17,2016-02-20,2020-03-07
"3006",2021-12-17,2015-02-01,2021-12-17,2016-02-06,2016-03-29
"3007",2021-12-17,2016-01-10,2021-12-17,2016-03-15,2020-09-13
"3008",2021-12-17,2012-11-22,2021-12-17,2016-02-29,2017-05-01
"3009",2021-12-17,2016-01-27,2021-12-17,2016-10-08,2020-03-24
"3010",2021-12-17,2013-06-17,2021-12-17,2016-03-31,2021-10-29
"3011",2021-12-17,2014-06-07,2021-12-17,2016-05-01,2016-06-28
"3012",2021-12-17,2016-01-30,2021-12-17,2016-04-02,2016-04-02
"3013",2021-12-17,2015-03-25,2021-12-17,2017-06-27,2021-08-15
"3014",2021-12-17,2016-01-31,2021-12-17,2016-03-13,2021-08-06
"3015",2021-12-17,2015-09-23,2021-12-17,2016-02-26,2016-03-30
"3016",2021-12-17,2015-02-13,2021-12-17,2016-02-14,2017-09-10
"3017",2021-12-17,2016-01-31,2021-12-17,2016-05-01,2016-05-01
"3018",2021-12-17,2014-02-11,2021-12-17,2016-02-12,2016-05-04
"3019",2021-12-17,2011-04-17,2021-12-17,2016-03-05,2016-04-12
"3020",2021-12-17,2016-02-01,2021-12-17,2019-07-16,2019-07-16
"3021",2021-12-17,2013-01-18,2021-12-17,2016-02-12,2017-08-29
"3022",2021-12-18,2016-02-02,2021-12-18,2016-07-24,2021-11-15
"3023",2021-12-17,2015-07-06,2021-12-17,2016-03-29,2016-09-19
"3024",2021-12-17,2015-05-08,2021-12-17,2016-03-15,2021-11-30
"3025",2021-12-17,2015-05-14,2021-12-17,2017-02-26,2021-12-08
"3026",2021-12-17,2012-03-07,2021-12-17,2019-09-19,2021-10-18
"3027",2021-12-17,2011-05-27,2021-12-17,2016-02-12,2021-11-20
"3028",2021-12-17,2015-09-10,2021-12-17,2016-08-18,2017-04-15
"3029",2021-12-17,2016-02-04,2021-12-17,2016-05-08,2016-08-03
"3030",2021-12-17,2014-12-14,2021-12-17,2016-07-31,2016-07-31
"3031",2021-12-17,2016-01-20,2021-12-17,2016-07-25,2021-11-10
"3032",2021-12-17,2015-03-21,2021-12-17,2016-04-04,2016-04-04
"3033",2021-12-17,2016-02-05,2021-12-17,2016-02-29,2021-12-14
"3034",2021-12-17,2013-11-07,2021-12-17,2016-03-09,2017-09-24
"3035",2021-12-17,2016-02-02,2021-12-17,2016-04-06,2021-11-25
"3036",2021-12-18,2015-08-31,2021-12-18,2016-03-22,2016-05-30
"3037",2021-12-17,2016-02-06,2021-12-17,2016-03-10,2016-03-18
"3038",2021-12-17,2016-02-07,2021-12-17,2016-05-08,2016-05-08
"3039",2021-12-17,2016-02-07,2021-12-17,2016-02-21,2021-07-23
"3040",2021-12-17,2016-02-07,2021-12-17,2016-03-11,2021-11-29
"3041",2021-12-17,2012-04-24,2021-12-17,2016-07-03,2016-07-03
"3042",2021-12-17,2014-03-04,2021-12-17,2016-09-10,2016-09-10
"3043",2021-12-17,2016-02-07,2021-12-17,2016-02-13,2021-11-25
"3044",2021-12-17,2016-02-08,2021-12-17,2016-02-15,2016-09-26
"3045",2021-12-17,2013-06-13,2021-12-17,2016-06-26,2021-09-12
"3046",2021-12-17,2016-02-08,2021-12-17,2016-07-04,2019-09-08
"3047",2021-12-17,2016-02-08,2021-12-17,2016-02-29,2016-02-29
"3048",2021-12-17,2012-10-07,2021-12-17,2016-02-24,2021-11-30
"3049",2021-12-18,2015-05-11,2021-12-18,2018-02-26,2018-03-10
"3050",2021-12-17,2015-05-26,2021-12-17,2016-02-14,2016-02-14
"3051",2021-12-17,2016-02-09,2021-12-17,2016-03-29,2019-08-16
"3052",2021-12-17,2016-02-09,2021-12-17,2016-03-10,2021-08-01
"3053",2021-12-17,2016-02-09,2021-12-17,2016-03-08,2018-04-07
"3054",2021-12-17,2012-05-14,2021-12-17,2016-02-29,2016-02-29
"3055",2021-12-17,2016-02-10,2021-12-17,2016-03-30,2016-07-17
"3056",2021-12-17,2013-06-19,2021-12-17,2016-03-06,2016-03-10
"3057",2021-12-17,2011-08-09,2021-12-17,2016-05-13,2018-10-15
"3058",2021-12-18,2015-12-30,2021-12-18,2016-09-02,2020-02-17
"3059",2021-12-18,2014-03-26,2021-12-18,2016-05-08,2017-09-22
"3060",2021-12-18,2014-03-26,2021-12-18,2016-06-06,2018-10-28
"3061",2021-12-17,2016-01-20,2021-12-17,2018-07-20,2021-08-23
"3062",2021-12-17,2016-02-10,2021-12-17,2016-03-29,2016-03-29
"3063",2021-12-17,2016-02-10,2021-12-17,2016-02-20,2016-08-12
"3064",2021-12-18,2013-04-24,2021-12-18,2016-03-13,2018-09-22
"3065",2021-12-17,2015-11-19,2021-12-17,2016-03-03,2017-01-30
"3066",2021-12-17,2016-02-11,2021-12-17,2016-03-10,2016-03-10
"3067",2021-12-17,2016-02-12,2021-12-17,2016-02-28,2016-04-13
"3068",2021-12-17,2016-02-12,2021-12-17,2016-03-01,2016-03-01
"3069",2021-12-17,2011-11-25,2021-12-17,2016-03-25,2016-03-25
"3070",2021-12-17,2015-03-19,2021-12-17,2016-03-15,2021-12-04
"3071",2021-12-17,2015-03-19,2021-12-17,2016-05-27,2016-06-25
"3072",2021-12-17,2015-03-19,2021-12-17,2016-06-07,2016-06-07
"3073",2021-12-17,2015-03-13,2021-12-17,2016-03-22,2018-03-11
"3074",2021-12-17,2016-02-13,2021-12-17,2016-05-04,2018-11-04
"3075",2021-12-17,2016-02-14,2021-12-17,2016-03-30,2020-02-29
"3076",2021-12-17,2013-09-20,2021-12-17,2016-03-29,2021-08-28
"3077",2021-12-17,2016-02-14,2021-12-17,2016-05-08,2021-11-01
"3078",2021-12-17,2011-10-30,2021-12-17,2018-05-04,2019-09-01
"3079",2021-12-17,2015-07-10,2021-12-17,2016-03-15,2016-03-15
"3080",2021-12-17,2015-04-19,2021-12-17,2016-03-11,2016-03-11
"3081",2021-12-17,2012-09-15,2021-12-17,2016-07-01,2021-11-29
"3082",2021-12-17,2014-09-26,2021-12-17,2017-06-04,2021-12-16
"3083",2021-12-17,2015-01-26,2021-12-17,2016-03-01,2018-09-23
"3084",2021-12-17,2014-09-26,2021-12-17,2018-01-04,2021-12-15
"3085",2021-12-18,2016-02-15,2021-12-18,2016-03-24,2016-03-24
"3086",2021-12-17,2016-02-09,2021-12-17,2016-03-04,2016-04-11
"3087",2021-12-17,2014-07-12,2021-12-17,2017-03-10,2021-11-02
"3088",2021-12-17,2016-02-14,2021-12-17,2017-10-09,2017-10-30
"3089",2021-12-17,2016-02-14,2021-12-17,2016-02-21,2021-11-28
"3090",2021-12-17,2013-08-19,2021-12-17,2016-05-16,2021-11-01
"3091",2021-12-17,2014-11-03,2021-12-17,2016-03-12,2016-03-12
"3092",2021-12-17,2016-02-16,2021-12-17,2016-03-09,2021-11-19
"3093",2021-12-17,2016-02-16,2021-12-17,2016-05-17,2021-11-12
"3094",2021-12-17,2014-09-26,2021-12-17,2017-01-31,2021-12-12
"3095",2021-12-17,2014-09-26,2021-12-17,2017-02-01,2021-11-25
"3096",2021-12-17,2016-02-14,2021-12-17,2016-03-24,2021-11-05
"3097",2021-12-17,2014-09-26,2021-12-17,2018-07-18,2021-12-12
"3098",2021-12-17,2014-09-26,2021-12-17,2017-11-04,2021-12-12
"3099",2021-12-17,2016-02-16,2021-12-17,2016-03-18,2021-11-09
"3100",2021-12-17,2015-10-04,2021-12-17,2016-04-04,2016-04-04
"3101",2021-12-17,2013-02-09,2021-12-17,2017-08-06,2018-05-24
"3102",2021-12-17,2016-02-18,2021-12-17,2016-08-17,2018-07-08
"3103",2021-12-17,2015-11-08,2021-12-17,2016-03-09,2016-03-09
"3104",2021-12-17,2015-06-16,2021-12-17,2021-08-04,2021-09-07
"3105",2021-12-17,2016-02-18,2021-12-17,2016-03-12,2020-02-15
"3106",2021-12-17,2016-02-19,2021-12-17,2016-03-16,2017-11-23
"3107",2021-12-17,2015-12-05,2021-12-17,2016-03-08,2016-03-27
"3108",2021-12-17,2012-09-06,2021-12-17,2016-04-09,2018-04-21
"3109",2021-12-17,2012-02-28,2021-12-17,2016-04-05,2021-09-30
"3110",2021-12-17,2015-12-04,2021-12-17,2016-03-05,2016-03-05
"3111",2021-12-17,2013-11-27,2021-12-17,2016-03-25,2019-05-25
"3112",2021-12-17,2016-02-20,2021-12-17,2016-03-13,2021-12-05
"3113",2021-12-17,2015-04-21,2021-12-17,2016-03-01,2016-08-15
"3114",2021-12-18,2016-02-21,2021-12-18,2016-05-07,2021-11-27
"3115",2021-12-17,2016-02-22,2021-12-17,2016-03-27,2021-12-02
"3116",2021-12-17,2010-07-08,2021-12-17,2016-04-20,2021-12-05
"3117",2021-12-17,2011-09-12,2021-12-17,2016-03-16,2016-03-23
"3118",2021-12-17,2016-02-05,2021-12-17,2016-03-16,2021-11-26
"3119",2021-12-18,2015-12-24,2021-12-18,2016-04-22,2016-10-03
"3120",2021-12-17,2013-09-18,2021-12-17,2017-11-23,2021-10-15
"3121",2021-12-17,2014-12-26,2021-12-17,2016-05-22,2017-08-15
"3122",2021-12-17,2011-10-11,2021-12-17,2016-03-02,2021-12-15
"3123",2021-12-17,2016-02-23,2021-12-17,2016-08-06,2019-11-17
"3124",2021-12-17,2016-02-23,2021-12-17,2016-03-06,2016-03-16
"3125",2021-12-17,2013-08-22,2021-12-17,2016-03-16,2016-04-14
"3126",2021-12-17,2014-03-03,2021-12-17,2016-03-13,2016-03-13
"3127",2021-12-17,2013-12-06,2021-12-17,2016-03-16,2016-08-10
"3128",2021-12-17,2011-09-22,2021-12-17,2017-04-18,2021-10-27
"3129",2021-12-17,2011-09-22,2021-12-17,2016-06-17,2021-12-02
"3130",2021-12-17,2016-02-03,2021-12-17,2016-03-30,2016-03-30
"3131",2021-12-17,2014-08-25,2021-12-17,2016-08-10,2021-10-23
"3132",2021-12-17,2018-09-26,2021-12-17,2016-05-05,2018-09-17
"3133",2021-12-17,2018-09-26,2021-12-17,2016-03-16,2021-09-28
"3134",2021-12-17,2014-03-25,2021-12-17,2016-03-23,2019-10-20
"3135",2021-12-17,2016-01-03,2021-12-17,2016-04-02,2016-04-04
"3136",2021-12-17,2016-02-25,2021-12-17,2016-04-30,2016-04-30
"3137",2021-12-17,2012-10-24,2021-12-17,2016-04-05,2016-04-05
"3138",2021-12-17,2016-02-26,2021-12-17,2016-04-05,2016-04-05
"3139",2021-12-17,2010-07-08,2021-12-17,2016-04-15,2021-11-30
"3140",2021-12-17,2015-08-18,2021-12-17,2016-05-30,2018-01-11
"3141",2021-12-17,2014-07-16,2021-12-17,2016-03-03,2019-10-21
"3142",2021-12-17,2013-03-28,2021-12-17,2016-03-31,2016-03-31
"3143",2021-12-17,2014-05-02,2021-12-17,2018-12-29,2019-09-29
"3144",2021-12-18,2016-02-28,2021-12-18,2016-05-07,2021-12-11
"3145",2021-12-18,2016-02-28,2021-12-18,2016-04-17,2021-09-05
"3146",2021-12-17,2015-08-04,2021-12-17,2016-03-17,2016-05-16
"3147",2021-12-17,2011-10-16,2021-12-17,2016-03-26,2016-10-02
"3148",2021-12-17,2013-09-15,2021-12-17,2016-03-24,2016-03-24
"3149",2021-12-17,2016-02-28,2021-12-17,2016-03-23,2016-06-03
"3150",2021-12-17,2015-12-08,2021-12-17,2016-07-18,2018-01-28
"3151",2021-12-17,2014-09-15,2021-12-17,2016-03-30,2020-10-01
"3152",2021-12-17,2014-12-10,2021-12-17,2016-05-22,2018-01-01
"3153",2021-12-17,2013-04-21,2021-12-17,2017-03-13,2017-06-29
"3154",2021-12-17,2016-02-29,2021-12-17,2016-04-17,2021-10-29
"3155",2021-12-18,2016-02-29,2021-12-18,2016-10-12,2021-07-31
"3156",2021-12-17,2012-01-03,2021-12-17,2018-05-28,2020-03-01
"3157",2021-12-17,2016-02-26,2021-12-17,2016-03-23,2016-04-02
"3158",2021-12-17,2011-09-26,2021-12-17,2016-03-06,2016-08-01
"3159",2021-12-17,2012-10-16,2021-12-17,2016-09-15,2017-12-28
"3160",2021-12-17,2013-09-18,2021-12-17,2016-08-13,2021-08-06
"3161",2021-12-17,2015-12-13,2021-12-17,2016-05-04,2021-12-05
"3162",2021-12-17,2015-01-25,2021-12-17,2016-03-16,2016-04-11
"3163",2021-12-17,2015-10-24,2021-12-17,2016-03-13,2016-03-16
"3164",2021-12-17,2016-01-27,2021-12-17,2016-03-04,2018-05-26
"3165",2021-12-17,2013-10-29,2021-12-17,2016-04-06,2021-11-29
"3166",2021-12-17,2016-03-02,2021-12-17,2016-08-03,2017-07-27
"3167",2021-12-17,2012-11-01,2021-12-17,2019-08-17,2021-12-06
"3168",2021-12-17,2012-11-01,2021-12-17,2017-04-20,2021-11-26
"3169",2021-12-17,2012-11-01,2021-12-17,2018-06-30,2021-09-04
"3170",2021-12-17,2016-03-02,2021-12-17,2016-10-31,2021-11-20
"3171",2021-12-17,2016-03-02,2021-12-17,2016-12-26,2021-10-02
"3172",2021-12-17,2015-06-11,2021-12-17,2016-07-10,2016-08-15
"3173",2021-12-17,2016-03-02,2021-12-17,2016-03-23,2018-07-20
"3174",2021-12-17,2013-06-05,2021-12-17,2016-04-17,2020-06-28
"3175",2021-12-17,2014-09-16,2021-12-17,2016-04-01,2016-04-01
"3176",2021-12-17,2016-03-02,2021-12-17,2016-03-10,2017-03-28
"3177",2021-12-17,2016-03-03,2021-12-17,2016-04-25,2018-05-23
"3178",2021-12-17,2010-02-22,2021-12-17,2016-04-18,2021-10-01
"3179",2021-12-17,2015-01-07,2021-12-17,2016-03-27,2016-03-27
"3180",2021-12-17,2013-10-24,2021-12-17,2016-03-29,2016-04-05
"3181",2021-12-17,2014-05-24,2021-12-17,2017-12-10,2019-07-14
"3182",2021-12-17,2016-03-03,2021-12-17,2016-03-12,2016-10-30
"3183",2021-12-17,2016-03-03,2021-12-17,2016-04-24,2020-10-17
"3184",2021-12-17,2011-09-22,2021-12-17,2016-09-30,2021-11-21
"3185",2021-12-17,2011-11-12,2021-12-17,2016-03-10,2021-12-05
"3186",2021-12-17,2010-02-22,2021-12-17,2016-06-26,2021-10-05
"3187",2021-12-17,2015-07-17,2021-12-17,2016-03-10,2016-03-10
"3188",2021-12-18,2015-08-31,2021-12-18,2016-03-16,2016-04-23
"3189",2021-12-17,2013-08-14,2021-12-17,2016-05-10,2018-02-28
"3190",2021-12-17,2013-08-14,2021-12-17,2016-03-27,2018-08-31
"3191",2021-12-17,2013-08-14,2021-12-17,2016-03-16,2019-08-08
"3192",2021-12-17,2011-09-09,2021-12-17,2016-09-24,2016-09-24
"3193",2021-12-17,2016-03-04,2021-12-17,2016-04-06,2021-03-14
"3194",2021-12-17,2014-02-10,2021-12-17,2016-05-22,2019-10-08
"3195",2021-12-17,2016-03-04,2021-12-17,2016-04-13,2020-09-01
"3196",2021-12-17,2015-12-31,2021-12-17,2016-03-30,2021-12-06
"3197",2021-12-17,2016-01-25,2021-12-17,2016-03-17,2016-03-20
"3198",2021-12-17,2013-05-04,2021-12-17,2016-03-23,2021-12-05
"3199",2021-12-17,2013-09-18,2021-12-17,2016-10-22,2021-09-19
"3200",2021-12-17,2010-07-08,2021-12-17,2016-04-11,2021-12-08
"3201",2021-12-17,2014-09-09,2021-12-17,2017-03-22,2017-10-01
"3202",2021-12-17,2013-04-07,2021-12-17,2021-07-30,2021-08-31
"3203",2021-12-17,2016-03-07,2021-12-17,2016-03-27,2017-08-07
"3204",2021-12-17,2016-03-07,2021-12-17,2016-08-13,2016-08-13
"3205",2021-12-17,2016-03-07,2021-12-17,2016-03-24,2016-03-24
"3206",2021-12-17,2015-02-12,2021-12-17,2016-08-18,2018-04-10
"3207",2021-12-17,2015-03-13,2021-12-17,2016-05-02,2017-10-29
"3208",2021-12-17,2014-09-15,2021-12-17,2016-03-16,2016-07-29
"3209",2021-12-17,2014-08-24,2021-12-17,2016-03-27,2016-11-03
"3210",2021-12-17,2014-09-21,2021-12-17,2017-10-06,2017-12-07
"3211",2021-12-17,2012-10-06,2021-12-17,2016-03-09,2016-03-26
"3212",2021-12-17,2010-02-22,2021-12-17,2016-03-21,2020-03-03
"3213",2021-12-17,2013-08-19,2021-12-17,2016-07-03,2021-11-27
"3214",2021-12-17,2015-03-19,2021-12-17,2016-04-13,2018-08-08
"3215",2021-12-17,2012-08-08,2021-12-17,2016-03-15,2016-12-30
"3216",2021-12-17,2014-03-27,2021-12-17,2016-03-30,2020-08-11
"3217",2021-12-17,2015-08-12,2021-12-17,2017-07-11,2017-07-11
"3218",2021-12-17,2016-03-10,2021-12-17,2016-03-16,2016-03-23
"3219",2021-12-17,2012-09-01,2021-12-17,2016-03-27,2016-03-27
"3220",2021-12-17,2014-06-08,2021-12-17,2016-03-23,2021-10-19
"3221",2021-12-17,2012-08-25,2021-12-17,2016-04-08,2020-01-01
"3222",2021-12-17,2016-03-11,2021-12-17,2016-06-13,2021-10-31
"3223",2021-12-17,2012-02-07,2021-12-17,2016-03-26,2016-11-30
"3224",2021-12-17,2015-05-11,2021-12-17,2016-03-15,2016-03-23
"3225",2021-12-17,2016-03-11,2021-12-17,2016-12-04,2017-05-17
"3226",2021-12-17,2015-01-16,2021-12-17,2018-03-01,2018-03-01
"3227",2021-12-17,2011-07-27,2021-12-17,2016-06-08,2021-11-29
"3228",2021-12-17,2016-03-12,2021-12-17,2016-03-21,2016-08-26
"3229",2021-12-17,2013-02-25,2021-12-17,2016-06-05,2020-02-27
"3230",2021-12-17,2013-06-12,2021-12-17,2016-04-17,2021-11-19
"3231",2021-12-17,2016-02-01,2021-12-17,2016-03-30,2021-10-23
"3232",2021-12-17,2016-03-13,2021-12-17,2016-03-30,2016-03-30
"3233",2021-12-17,2016-03-13,2021-12-17,2019-02-08,2019-07-01
"3234",2021-12-17,2016-03-13,2021-12-17,2016-04-29,2016-04-29
"3235",2021-12-17,2015-06-09,2021-12-17,2016-05-11,2016-11-01
"3236",2021-12-17,2016-03-13,2021-12-17,2016-04-05,2020-01-07
"3237",2021-12-17,2015-01-26,2021-12-17,2016-03-30,2018-01-04
"3238",2021-12-17,2015-04-27,2021-12-17,2016-03-30,2016-10-19
"3239",2021-12-17,2015-12-08,2021-12-17,2016-10-10,2018-11-30
